#한 행이 한 마리다. 지금 3개 파일 10개 배열에 흩어져 있는 것을 모은 것.
#id는 OBJECT.type 이다. 0~2는 히어로(검사/거너/헌터), 3부터가 몬스터.
#값은 소스에 적힌 글자 그대로다. 이름을 숫자로 바꾸지 않는다.
#id는 계약이다. 중간에 끼우지 말고 항상 맨 끝에 붙일 것 (content/README.md).
#\N은 그 배열에 이 번호가 없다는 뜻이다(monXYGap은 3번부터 시작).
id	enum_name	label	cmf	star	move_handler	draw_handler	add_hp	add_exp	xpos	ypos	stat_hp	stat_str	stat_def	zoom	icon_zoom	boss_zoom	ap_kind	ap_cnt	ap0_0	ap0_1	ap0_2	ap0_3	ap0_4	ap0_5	ap1_0	ap1_1	ap1_2	ap1_3	ap1_4	ap1_5	ap2_0	ap2_1	ap2_2	ap2_3	ap2_4	ap2_5	pose_motion	pose_frames	pose_x	pose_y	home_castle	bigicon_motion	bigicon_x	bigicon_y	skillicon_motion	skillicon_x	skillicon_y	gap_x	gap_y
122	ENEMY_CRYSTAL_BLUE	스파크플랜트블루	CMF_CRYSTAL_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	120	100	0	0.8f	0.55f	2.5f	CRYSTAL_NEUTRAL	0	CRYSTAL_NEUTRAL	CRYSTAL_ATTACK	CRYSTAL_NEUTRAL	CRYSTAL_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C23_N0	8	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C23_N1	0 * _2X	-24 * _2X	PO_C23_N1	-8 * _2X	-32 * _2X	0	0
123	ENEMY_FAIRY_BLUE	라이트스피릿블루	CMF_FAIRY_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	50	100	0	1.0f	0.8f	3.0f	FAIRY_NEUTRAL	60 * 1	FAIRY_MOVE	FAIRY_ATTACK	FAIRY_MOVE	FAIRY_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C35_N0	4	0 * _2X	0 * _2X	CASTLE_LIGHT	PO_C35_N0	0 * _2X	-12 * _2X	PO_C35_N0	-4 * _2X	-14 * _2X	0	-TSIZE
124	ENEMY_CIRCLE_BLUE	딜루전소울블루	CMF_CIRCLE_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	150	100	0	0.7f	0.6f	2.5f	CIRCLE_NEUTRAL	60 * 1	CIRCLE_PLAYER_MOVE	CIRCLE_DASH	CIRCLE_PLAYER_MOVE	CIRCLE_NEUTRAL	1	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C36_N0	4	0 * _2X	0 * _2X	CASTLE_LIGHT	PO_C36_N0	0 * _2X	-0 * _2X	PO_C36_N0	-16 * _2X	-16 * _2X	0	-TSIZE
125	ENEMY_SPIDER_BLUE	스트라이더블루	CMF_SPIDER_BLUE	STAR1	ENEMYMOVE	SPIDERDRAW	0	0	TSIZE	TSIZE * 5	120	150	200	0.8f	0.6f	2.5f	SPIDER_DOWN_NEUTRAL	60 * 1	SPIDER_DOWN_MOVE	SPIDER_DOWN_LASER	SPIDER_DOWN_MOVE	SPIDER_DOWN_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C27_D_N0	4	0 * _2X	0 * _2X	CASTLE_GOLEMVALLEY	PO_C27_D_N0	16 * _2X	-8 * _2X	PO_C27_D_N0	8 * _2X	-12 * _2X	0	0
126	ENEMY_GOLEM_BLUE	주인잃은 골렘블루	CMF_GOLEM_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	100	100	300	0.7f	0.5f	2.5f	GOLEM_NEUTRAL	60 * 1	GOLEM_MOVE_FAST	GOLEM_SPEEDATTACK	GOLEM_MOVE_FAST	GOLEM_NEUTRAL	1	60 * _2X	GOLEM_MOVE_FAST	GOLEM_ATTACK	GOLEM_MOVE_FAST	GOLEM_NEUTRAL	1	60 * _2X	0	0	0	0	0	0	PO_C26_N0	4	0 * _2X	0 * _2X	CASTLE_GOLEMVALLEY	PO_C26_N0	8 * _2X	-28 * _2X	PO_C26_N0	8 * _2X	-40 * _2X	0	0
127	ENEMY_DARKGIANT_BLUE	그레이트아머블루	CMF_DARKGIANT_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	200	100	200	0.6f	0.38f	2.5f	DARKGIANT_NEUTRAL	60 * 1	DARKGIANT_MOVE	DARKGIANT_MOVE	DARKGIANT_MOVE	DARKGIANT_NEUTRAL	1	32 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C39_N0	4	0 * _2X	-36 * _2X	CASTLE_DARKNESS	PO_C39_N0	16 * _2X	-60 * _2X	PO_C39_N0	-8 * _2X	-16 * _2X	0	0
128	ENEMY_DARKDRAGON_BLUE	우로보로스블루	CMF_DARKDRAGON_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 9	30	150	100	0.8f	0.48f	3.0f	DARKDRAGON_HEAD	0	DARKDRAGON_HEAD	DARKDRAGON_HEAD	DARKDRAGON_HEAD	DARKDRAGON_HEAD	1	14 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C38_N0	4	0 * _2X	0 * _2X	CASTLE_DARKNESS	PO_C38_N0	10 * _2X	-32 * _2X	PO_C38_N0	-8 * _2X	-16 * _2X	0	0
129	ENEMY_DRAGON1_BLUE	탐욕의 살육자블루	CMF_DRAGON1_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	150	100	0.7f	0.7f	3.0f	DRAGON1_NEUTRAL	60 * 1	DRAGON1_MOVE_FAST	DRAGON1_ATTACK	DRAGON1_MOVE_FAST	DRAGON1_NEUTRAL	1	24 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C41_N0	4	0 * _2X	0 * _2X	CASTLE_DRAGON	PO_C41_N0	12 * _2X	-8 * _2X	PO_C41_N0	8 * _2X	-16 * _2X	0	0
130	ENEMY_DRAGON2_BLUE	드래곤좀비블루	CMF_DRAGON2_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	150	100	100	0.6f	0.4f	2.5f	DRAGON2_NEUTRAL	60 * 1	DRAGON2_NEUTRAL	DRAGON2_ATTACK	DRAGON2_NEUTRAL	DRAGON2_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C42_N0	4	16 * _2X	-32 * _2X	CASTLE_DRAGON	PO_C42_N3	32 * _2X	-40 * _2X	PO_C42_N3	16 * _2X	-48 * _2X	0	0
131	ENEMY_GHOST_BLUE	떠도는 영혼블루	CMF_GHOST_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	80	100	0	1.0f	0.8f	3.0f	GHOST_NEUTRAL	60 * 1	GHOST_MOVE	GHOST_ATTACK	GHOST_MOVE	GHOST_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C30_N0	4	0 * _2X	0 * _2X	CASTLE_GHOST	PO_C30_N0	0 * _2X	-8 * _2X	PO_C30_N0	-8 * _2X	-16 * _2X	0	-TSIZE
132	ENEMY_PUMPKIN_BLUE	무혼의 기사블루	CMF_PUMPKIN_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	100	120	100	1.0f	0.6f	3.0f	PUMPKIN_NEUTRAL	60 * 1	PUMPKIN_MOVE_FAST	PUMPKIN_RUSHATTACK	PUMPKIN_MOVE_FAST	PUMPKIN_NEUTRAL	2	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C29_N0	4	0 * _2X	0 * _2X	CASTLE_GHOST	PO_C29_N0	8 * _2X	-20 * _2X	PO_C29_N0	-8 * _2X	-24 * _2X	0	0
133	ENEMY_CASTLE1_BLUE	어둠의 마도사블루	CMF_CASTLE1_BLUE	STAR1	SIGNMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	80	120	150	0.8f	0.6f	3.5f	CASTLE1_NEUTRAL	60 * 1	CASTLE1_MOVE	CASTLE1_ATTACK	CASTLE1_MOVE	CASTLE1_NEUTRAL	1	60 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C44_N0	4	0 * _2X	0 * _2X	CASTLE_DEVILCASTLE	PO_C44_N0	16 * _2X	-12 * _2X	PO_C44_N0	0 * _2X	-28 * _2X	0	-TSIZE
134	ENEMY_CASTLE2_BLUE	공허한 갑주블루	CMF_CASTLE2_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	150	150	300	0.6f	0.38f	2.5f	CASTLE2_NEUTRAL	60 * 1	CASTLE2_MOVE	CASTLE2_ATTACK	CASTLE2_MOVE	CASTLE2_NEUTRAL	1	88 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C45_N0	4	8 * _2X	-40 * _2X	CASTLE_DEVILCASTLE	PO_C45_N0	20 * _2X	-56 * _2X	PO_C45_N0	0 * _2X	-60 * _2X	0	0
135	ENEMY_SPACE1_BLUE	안드로볼블루	CMF_SPACE1_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	120	270	1.0f	0.8f	3.0f	SPACE1_NEUTRAL	60 * 1	SPACE1_MOVE	SPACE1_ATTACK	SPACE1_MOVE	SPACE1_NEUTRAL	1	20 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C46_A0	6	0 * _2X	0 * _2X	CASTLE_SPACE	PO_C46_A1	0 * _2X	-0 * _2X	PO_C46_A1	-8 * _2X	-16 * _2X	0	-TSIZE
136	ENEMY_SPACE2_BLUE	메탈가우스블루	CMF_SPACE2_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	120	280	1.0f	0.9f	3.0f	SPACE2_NEUTRAL	60 * 1	SPACE2_MOVE	SPACE2_ATTACK	SPACE2_MOVE	SPACE2_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C47_A0	12	0 * _2X	0 * _2X	CASTLE_SPACE	PO_C47_A1	0 * _2X	-4 * _2X	PO_C47_A1	-8 * _2X	-16 * _2X	0	0
137	ENEMY_FROG_BLUE	토드뮤턴트블루	CMF_FROG_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	100	100	0	0.7f	0.5f	2.5f	FROG_NEUTRAL	60 * 1	FROG_MOVE	FROG_ATTACK	FROG_MOVE	FROG_NEUTRAL	1	80 * _2X	FROG_MOVE	FROG_JUMP	FROG_MOVE	FROG_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	PO_C5_N0	4	8 * _2X	-8 * _2X	CASTLE_SWAMP	PO_C5_N0	24 * _2X	-24 * _2X	PO_C5_N0	12 * _2X	-32 * _2X	0	0
138	ENEMY_LARVA_BLUE	아르곤블루	CMF_LARVA_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	70	100	0	0.7f	0.45f	2.5f	LARVA_NEUTRAL	60 * 1	LARVA_NEUTRAL	LARVA_ATTACK	LARVA_NEUTRAL	LARVA_NEUTRAL	1	WIDEAREAWIDTH	LARVA_NEUTRAL	LARVA_SHOT	LARVA_NEUTRAL	LARVA_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C8_N0	4	28 * _2X	-20 * _2X	CASTLE_VALLEY	PO_C8_N0	40 * _2X	-28 * _2X	PO_C8_N0	-8 * _2X	-16 * _2X	TSIZE	0
139	ENEMY_SALAMANDER_BLUE	카툼블루	CMF_SALAMANDER_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	100	150	100	0.7f	0.5f	2.5f	SALAMANDER_NEUTRAL	60 * 1	SALAMANDER_MOVE	SALAMANDER_ATTACK	SALAMANDER_MOVE	SALAMANDER_NEUTRAL	1	92 * _2X	SALAMANDER_MOVE	SALAMANDER_JUMPATTACK	SALAMANDER_MOVE	SALAMANDER_NEUTRAL	2	32 * _2X	0	0	0	0	0	0	PO_C11_N0	4	0 * _2X	-20 * _2X	CASTLE_ATLANTICE	PO_C11_N0	12 * _2X	-40 * _2X	PO_C11_N0	-8 * _2X	-48 * _2X	0	0
140	ENEMY_GIANT_BLUE	고대의 수호자블루	CMF_GIANT_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 9	100	120	300	0.7f	0.45f	2.5f	GIANT_NEUTRAL	60 * 1	GIANT_MOVE	GIANT_ATTACK	GIANT_MOVE	GIANT_NEUTRAL	1	64 * _2X	GIANT_NEUTRAL	GIANT_BULLET	GIANT_NEUTRAL	GIANT_NEUTRAL	2	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C14_N0	4	0 * _2X	-32 * _2X	CASTLE_PLAIN	PO_C14_N0	8 * _2X	-48 * _2X	PO_C14_N0	-8 * _2X	-16 * _2X	0	0
141	ENEMY_IFRIT_BLUE	이프리트블루	CMF_IFRIT_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -2	150	120	200	0.6f	0.33f	2.5f	IFRIT_NEUTRAL	60 * 1	IFRIT_MOVE	IFRIT_DASH	IFRIT_MOVE	IFRIT_NEUTRAL	2	80 * _2X	IFRIT_NEUTRAL	IFRIT_ATTACK	IFRIT_NEUTRAL	IFRIT_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C17_N0	4	0 * _2X	-52 * _2X	CASTLE_FLAME	PO_C17_N0	4 * _2X	-72 * _2X	PO_C17_N0	-8 * _2X	-16 * _2X	0	-TSIZE
142	ENEMY_MAMMOTH_BLUE	프로스트블루	CMF_MAMMOTH_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	80	120	300	0.5f	0.4f	2.5f	MAMMOTH_NEUTRAL	60 * 1	MAMMOTH_MOVE	MAMMOTH_SHOT	MAMMOTH_MOVE	MAMMOTH_NEUTRAL	1	80 * _2X	MAMMOTH_MOVE	MAMMOTH_SHOCKWAVE	MAMMOTH_MOVE	MAMMOTH_NEUTRAL	2	80 * _2X	0	0	0	0	0	0	PO_C21_N0	4	8 * _2X	-8 * _2X	CASTLE_FROST	PO_C21_N0	20 * _2X	-12 * _2X	PO_C21_N0	-8 * _2X	-16 * _2X	0	0
143	ENEMY_MACHINE_BLUE	라이오너블루	CMF_MACHINE_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	80	120	300	0.7f	0.5f	2.5f	MACHINE_NEUTRAL	60 * 1	MACHINE_APPEAR	MACHINE_LASER_SIDE	MACHINE_NEUTRAL	MACHINE_NEUTRAL	1	88 * _2X	MACHINE_APPEAR	MACHINE_LASER_CENTER	MACHINE_NEUTRAL	MACHINE_NEUTRAL	1	88 * _2X	0	0	0	0	0	0	PO_C25_W0_L	1	0 * _2X	8 * _2X	CASTLE_THUNDER	PO_C25_W0_L	0 * _2X	8 * _2X	PO_C25_W0_L	-8 * _2X	-16 * _2X	0	-TSIZE
144	ENEMY_ANGEL_BLUE	호루스블루	CMF_ANGEL_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	50	120	100	0.6f	0.4f	2.5f	ANGEL_NEUTRAL	60 * 1	ANGEL_MOVE	ANGEL_SHOT	ANGEL_MOVE	ANGEL_NEUTRAL	1	80 * _2X	ANGEL_MOVE	ANGEL_ATTACK	ANGEL_MOVE	ANGEL_NEUTRAL	1	80 * _2X	ANGEL_MOVE	ANGEL_DASHATTACK	ANGEL_MOVE	ANGEL_NEUTRAL	1	40 * _2X	PO_C37_N0	4	0 * _2X	-36 * _2X	CASTLE_LIGHT	PO_C37_N0	0 * _2X	-52 * _2X	PO_C37_N0	-8 * _2X	-56 * _2X	0	0
145	ENEMY_KIMERA_BLUE	마도합성수블루	CMF_KIMERA_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	120	120	200	0.8f	0.6f	2.5f	KIMERA_NEUTRAL	60 * 1	KIMERA_MOVE	KIMERA_FIRESHOT	KIMERA_MOVE	KIMERA_NEUTRAL	1	80 * _2X	KIMERA_MOVE	KIMERA_ICESHOT	KIMERA_MOVE	KIMERA_NEUTRAL	1	80 * _2X	KIMERA_MOVE	KIMERA_SPINED	KIMERA_MOVE	KIMERA_NEUTRAL	2	40 * _2X	PO_C34_N0	4	0 * _2X	0 * _2X	CASTLE_SWAMP	PO_C34_N0	24 * _2X	-16 * _2X	PO_C34_N0	-8 * _2X	-16 * _2X	0	0
146	ENEMY_SHIP_BLUE	고대의 방주블루	CMF_SHIP_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	30	150	200	0.5f	0.3f	2.5f	SHIP_NEUTRAL	60 * 1	SHIP_NEUTRAL	SHIP_LASER	SHIP_NEUTRAL	SHIP_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C28_N0	4	40 * _2X	-32 * _2X	CASTLE_GOLEMVALLEY	PO_C28_N0	56 * _2X	-48 * _2X	PO_C28_N0	-8 * _2X	-16 * _2X	0	0
147	ENEMY_FOGRA_BLUE	아리만블루	CMF_FOGRA_BLUE	STAR1	FOGRAMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	150	150	300	0.4f	0.2f	1.8f	FOGRA_NEUTRAL	60 * 1	FOGRA_MOVE	FOGRA_LASER	FOGRA_MOVE	FOGRA_NEUTRAL	1	24 * _2X	FOGRA_OPENEYE	FOGRA_BULLET	FOGRA_CLOSEEYE	FOGRA_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C40_OPENEYE0	7	0 * _2X	-8 * _2X	CASTLE_DARKNESS	PO_C40_OPENEYE6	0 * _2X	-100 * _2X	PO_C40_CIRCLE3	-8 * _2X	8 * _2X	0	4 * TSIZE
148	ENEMY_BAHAMUT_BLUE	티어맷블루	CMF_BAHAMUT_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	200	300	0.5f	0.3f	2.0f	BAHAMUT_EVENT	60 * 1	BAHAMUT_EVENT	BAHAMUT_EVENT	BAHAMUT_EVENT	BAHAMUT_EVENT	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C43_EVENT0	4	40 * _2X	-56 * _2X	CASTLE_DRAGON	PO_C43_EVENT0	52 * _2X	-64 * _2X	PO_C43_EVENT0	52 * _2X	-76 * _2X	0	0
149	ENEMY_DEATH_BLUE	죽음의 신블루	CMF_DEATH_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	50	150	200	0.7f	0.4f	2.5f	DEATH_NEUTRAL	60 * 1	DEATH_NEUTRAL	DEATH_ATTACK	DEATH_NEUTRAL	DEATH_NEUTRAL	1	96 * _2X	DEATH_NEUTRAL	DEATH_SUMMONS	DEATH_NEUTRAL	DEATH_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C31_N0	4	0 * _2X	-40 * _2X	CASTLE_GHOST	PO_C31_N0	8 * _2X	-48 * _2X	PO_C31_N0	4 * _2X	-52 * _2X	0	0
150	ENEMY_CASTLE_BOSS1_BLUE	데브리온블루	CMF_CASTLE_BOSS1_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 2	60	150	100	0.5f	0.3f	2.0f	CASTLEBOSS1_BODY_NEUTRAL	60 * 1	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_BULLET	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_NEUTRAL	1	WIDEAREAWIDTH	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_BOMB	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C48_ARM0_N0	4	0 * _2X	-48 * _2X	CASTLE_SPACE	PO_C48_ARM0_N3	0 * _2X	-44 * _2X	PO_C48_ARM0_N3	-8 * _2X	-56 * _2X	0	0
151	ENEMY_CASTLE_BOSS2_BLUE	엘케인맨티스블루	CMF_CASTLE_BOSS2_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	200	300	0.7f	0.36f	2.5f	ELKEIN2_NEUTRAL	60 * 1	ELKEIN2_MOVE	ELKEIN2_ATTACK	ELKEIN2_MOVE	ELKEIN2_NEUTRAL	1	80 * _2X	ELKEIN2_MOVE	ELKEIN2_UPATTACK	ELKEIN2_MOVE	ELKEIN2_NEUTRAL	1	80 * _2X	ELKEIN2_MOVE	ELKEIN2_JUMPATTACK	ELKEIN2_MOVE	ELKEIN2_NEUTRAL	2	80 * _2X	PO_C49_N0	4	8 * _2X	-40 * _2X	CASTLE_DEVILCASTLE	PO_C49_N0	24 * _2X	-60 * _2X	PO_C49_N0	24 * _2X	-60 * _2X	0	0
152	ENEMY_CASTLE_BOSS3_BLUE	테트라쉐도우블루	CMF_CASTLE_BOSS3_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	200	200	0.5f	0.3f	2.0f	CASTLEBOSS3_NEUTRAL	60 * 1	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_LASER	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_NEUTRAL	1	WIDEAREAWIDTH	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_IMPALE	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_NEUTRAL	1	WIDEAREAWIDTH	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_BOMB	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_NEUTRAL	2	WIDEAREAWIDTH	PO_C50_M0	4	8 * _2X	-64 * _2X	CASTLE_DEVILCASTLE	PO_C50_M0	16 * _2X	-72 * _2X	PO_C50_M0	16 * _2X	-88 * _2X	3 * TSIZE	0
153	ENEMY_CASTLE_BOSS4_BLUE	다크나이트블루	CMF_CASTLE_BOSS4_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	300	200	0.5f	0.3f	2.5f	CASTLEBOSS4_NEUTRAL	60 * 1	CASTLEBOSS4_WALK	CASTLEBOSS4_WIND	CASTLEBOSS4_WALK	CASTLEBOSS4_NEUTRAL	2	43 * _2X	CASTLEBOSS4_WALK	CASTLEBOSS4_ATTACK	CASTLEBOSS4_WALK	CASTLEBOSS4_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	PO_C51_N0	4	0 * _2X	-60 * _2X	CASTLE_SPACE	PO_C51_N0	0 * _2X	-80 * _2X	PO_C51_N0	-4 * _2X	-84 * _2X	0	0
154	ENEMY_LABETH_BLUE	라베스블루	CMF_NPC_LABETH_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	100	200	100	1.0f	0.9f	3.0f	LABETH_NEUTRAL	60 * 1	LABETH_MOVE	LABETH_LASER	LABETH_MOVE	LABETH_NEUTRAL	2	64 * _2X	LABETH_MOVE	LABETH_FLAME	LABETH_MOVE	LABETH_NEUTRAL	1	88 * _2X	LABETH_MOVE	LABETH_MAGIC	LABETH_MOVE	LABETH_NEUTRAL	1	WIDEAREAWIDTH	PO_C109_N0	4	0 * _2X	0 * _2X	CASTLE_DEVILCASTLE	PO_C109_N0	4 * _2X	-12 * _2X	PO_C109_N0	-6 * _2X	-16 * _2X	0	0
155	ENEMY_ELKEIN_BLUE	엘케인블루	CMF_NPC_ELKEIN_BLUE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	200	100	1.0f	0.9f	3.0f	ELKEIN_NEUTRAL	60 * 1	ELKEIN_MOVE	ELKEIN_DASH	ELKEIN_MOVE	ELKEIN_NEUTRAL	2	40 * _2X	ELKEIN_MOVE	ELKEIN_JUMPATTACK	ELKEIN_MOVE	ELKEIN_NEUTRAL	1	28 * _2X	ELKEIN_MOVE	ELKEIN_BULLET	ELKEIN_MOVE	ELKEIN_NEUTRAL	1	18 * _2X	0	4	0 * _2X	0 * _2X	CASTLE_DEVILCASTLE	0	0 * _2X	-8 * _2X	0	-6 * _2X	-16 * _2X	0	0
156	ENEMY_SNAIL_PURPLE	가시껍질달팽이퍼플	CMF_SNAIL_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 3	100	100	0	1.0f	1.0f	4.0f	SNAIL_NEUTRAL	60 * 1	SNAIL_MOVE_FAST	SNAIL_ATTACK	SNAIL_MOVE_FAST	SNAIL_NEUTRAL	1	16 * _2X	SNAIL_IN	SNAIL_HIDE	SNAIL_HIDE	SNAIL_HIDE	1	16 * _2X	0	0	0	0	0	0	PO_C3_N0	4	0 * _2X	0 * _2X	CASTLE_SWAMP	PO_C3_N0	0 * _2X	-0 * _2X	PO_C3_N0	0 * _2X	-4 * _2X	0	0
157	ENEMY_TREE_PURPLE	늪의 주인퍼플	CMF_TREE_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 9	200	100	0	0.7f	0.45f	2.5f	TREE_NEUTRAL	60 * 1	TREE_MOVE	TREE_ATTACK	TREE_MOVE	TREE_NEUTRAL	1	32 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C4_N0	4	0 * _2X	0 * _2X	CASTLE_SWAMP	PO_C4_N0	8 * _2X	-20 * _2X	PO_C4_N0	-4 * _2X	-18 * _2X	0	0
158	ENEMY_ONEEYE_PURPLE	아이볼퍼플	CMF_ONEEYE_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 4	70	100	200	1.0f	1.0f	3.5f	ONEEYE_NEUTRAL	60 * 1	ONEEYE_MOVE	ONEEYE_PLAYER_MOVE	ONEEYE_MOVE	ONEEYE_NEUTRAL	1	15 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C6_N0	4	0 * _2X	0 * _2X	CASTLE_VALLEY	PO_C6_N0	0 * _2X	-0 * _2X	PO_C6_N0	1 * _2X	-6 * _2X	0	-TSIZE
159	ENEMY_SKELETON_PURPLE	칠흑의 기사퍼플	CMF_SKELETON_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	100	150	300	1.0f	0.68f	3.0f	SKELETON_NEUTRAL	60 * 1	SKELETON_MOVE_FAST	SKELETON_ATTACK	SKELETON_MOVE	SKELETON_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C7_N0	4	0 * _2X	0 * _2X	CASTLE_VALLEY	PO_C7_N0	0 * _2X	-24 * _2X	PO_C7_N0	-4 * _2X	-28 * _2X	0	0
